time,setpoint,sensor,sinyal kendali
2024-08-25 17:55:09.380961,36.0,21.13,100
2024-08-25 17:55:09.608941,36.0,21.13,100
2024-08-25 17:55:09.811421,36.0,21.13,100
2024-08-25 17:55:10.013162,36.0,21.13,100
2024-08-25 17:55:10.213995,36.0,21.13,100
2024-08-25 17:55:10.440605,36.0,21.13,100
2024-08-25 17:55:10.642336,36.0,21.13,100
2024-08-25 17:55:10.845645,36.0,21.13,100
2024-08-25 17:55:11.045974,36.0,21.13,100
2024-08-25 17:55:11.274619,36.0,21.13,100
2024-08-25 17:55:11.479852,36.0,21.13,100
2024-08-25 17:55:11.708897,36.0,21.13,100
2024-08-25 17:55:11.913546,36.0,21.13,100
2024-08-25 17:55:12.113401,36.0,21.13,100
2024-08-25 17:55:12.340323,36.0,21.18,100
2024-08-25 17:55:12.545641,36.0,21.14,100
2024-08-25 17:55:12.750116,36.0,21.13,100
2024-08-25 17:55:12.973665,36.0,21.11,100
2024-08-25 17:55:13.176543,36.0,21.14,100
2024-08-25 17:55:13.378907,36.0,21.13,100
2024-08-25 17:55:13.577750,36.0,21.13,100
2024-08-25 17:55:13.807278,36.0,21.13,100
2024-08-25 17:55:14.011043,36.0,21.13,100
2024-08-25 17:55:14.213123,36.0,21.13,100
2024-08-25 17:55:14.436711,36.0,21.13,100
2024-08-25 17:55:14.636832,36.0,21.13,100
2024-08-25 17:55:14.845325,36.0,21.13,100
2024-08-25 17:55:15.071989,36.0,21.16,100
2024-08-25 17:55:15.277160,36.0,21.24,100
2024-08-25 17:55:15.503755,36.0,21.24,100
2024-08-25 17:55:15.706523,36.0,21.24,100
2024-08-25 17:55:15.911054,36.0,21.24,100
2024-08-25 17:55:16.110315,36.0,21.24,100
2024-08-25 17:55:16.335968,36.0,21.25,100
2024-08-25 17:55:16.537995,36.0,21.28,100
2024-08-25 17:55:16.739003,36.0,21.29,100
2024-08-25 17:55:16.944726,36.0,21.35,100
2024-08-25 17:55:17.151020,36.0,21.35,100
2024-08-25 17:55:17.368812,36.0,21.36,100
2024-08-25 17:55:17.572266,36.0,21.36,100
2024-08-25 17:55:17.775231,36.0,21.36,100
2024-08-25 17:55:18.000970,36.0,21.39,100
2024-08-25 17:55:18.207782,36.0,21.41,100
2024-08-25 17:55:18.434269,36.0,21.48,100
2024-08-25 17:55:18.635642,36.0,21.48,100
2024-08-25 17:55:18.836264,36.0,21.48,100
2024-08-25 17:55:19.041888,36.0,21.48,100
2024-08-25 17:55:19.269411,36.0,21.48,100
2024-08-25 17:55:19.472732,36.0,21.48,100
2024-08-25 17:55:19.676124,36.0,21.52,100
2024-08-25 17:55:19.901092,36.0,21.56,100
2024-08-25 17:55:20.102806,36.0,21.59,100
2024-08-25 17:55:20.304193,36.0,21.59,100
2024-08-25 17:55:20.533414,36.0,21.59,100
2024-08-25 17:55:20.736940,36.0,21.59,100
2024-08-25 17:55:20.936737,36.0,21.59,100
2024-08-25 17:55:21.169161,36.0,21.65,100
2024-08-25 17:55:21.371320,36.0,21.6,100
2024-08-25 17:55:21.597477,36.0,21.65,100
2024-08-25 17:55:21.800515,36.0,21.65,100
2024-08-25 17:55:22.004092,36.0,21.7,100
2024-08-25 17:55:22.206921,36.0,21.71,100
2024-08-25 17:55:22.433397,36.0,21.71,100
2024-08-25 17:55:22.634746,36.0,21.71,100
2024-08-25 17:55:22.864702,36.0,21.71,100
2024-08-25 17:55:23.069795,36.0,21.71,100
2024-08-25 17:55:23.268932,36.0,21.72,100
2024-08-25 17:55:23.496684,36.0,21.71,100
2024-08-25 17:55:23.698732,36.0,21.76,100
2024-08-25 17:55:23.900608,36.0,21.74,100
2024-08-25 17:55:24.102703,36.0,21.82,100
2024-08-25 17:55:24.330409,36.0,21.82,100
2024-08-25 17:55:24.533153,36.0,21.82,100
2024-08-25 17:55:24.734014,36.0,21.82,100
2024-08-25 17:55:24.964828,36.0,21.82,100
2024-08-25 17:55:25.168722,36.0,21.85,100
2024-08-25 17:55:25.397494,36.0,21.86,100
2024-08-25 17:55:25.598094,36.0,21.87,100
2024-08-25 17:55:25.801378,36.0,21.93,100
2024-08-25 17:55:26.032312,36.0,21.88,100
2024-08-25 17:55:26.235672,36.0,21.94,100
2024-08-25 17:55:26.433959,36.0,21.94,100
2024-08-25 17:55:26.661102,36.0,21.94,100
2024-08-25 17:55:26.869284,36.0,21.94,100
2024-08-25 17:55:27.070905,36.0,22.03,100
2024-08-25 17:55:27.267715,36.0,21.97,100
2024-08-25 17:55:27.495458,36.0,22.03,100
2024-08-25 17:55:27.695034,36.0,22.02,100
2024-08-25 17:55:27.900411,36.0,22.05,100
2024-08-25 17:55:28.127870,36.0,22.06,100
2024-08-25 17:55:28.332644,36.0,22.05,100
2024-08-25 17:55:28.534724,36.0,22.05,100
2024-08-25 17:55:28.738874,36.0,22.05,100
2024-08-25 17:55:28.960895,36.0,22.07,100
2024-08-25 17:55:29.163672,36.0,22.09,100
2024-08-25 17:55:29.365444,36.0,22.15,100
2024-08-25 17:55:29.566673,36.0,22.17,100
2024-08-25 17:55:29.769274,36.0,22.17,100
2024-08-25 17:55:29.967989,36.0,22.17,100
2024-08-25 17:55:30.193384,36.0,22.17,100
2024-08-25 17:55:30.395179,36.0,22.17,100
2024-08-25 17:55:30.597604,36.0,22.23,100
2024-08-25 17:55:30.827868,36.0,22.19,100
2024-08-25 17:55:31.034956,36.0,22.18,100
2024-08-25 17:55:31.257292,36.0,22.22,100
2024-08-25 17:55:31.463284,36.0,22.28,100
2024-08-25 17:55:31.664195,36.0,22.28,100
2024-08-25 17:55:31.891914,36.0,22.28,100
2024-08-25 17:55:32.094763,36.0,22.28,100
2024-08-25 17:55:32.296668,36.0,22.31,100
2024-08-25 17:55:32.526837,36.0,22.28,100
2024-08-25 17:55:32.733417,36.0,22.3,100
2024-08-25 17:55:32.955379,36.0,22.35,100
2024-08-25 17:55:33.159331,36.0,22.37,100
2024-08-25 17:55:33.357881,36.0,22.31,100
2024-08-25 17:55:33.564758,36.0,22.4,100
2024-08-25 17:55:33.761349,36.0,22.4,100
2024-08-25 17:55:33.991318,36.0,22.4,100
2024-08-25 17:55:34.193463,36.0,22.4,100
2024-08-25 17:55:34.396614,36.0,22.4,100
2024-08-25 17:55:34.624941,36.0,22.44,100
2024-08-25 17:55:34.826697,36.0,22.51,100
2024-08-25 17:55:35.028641,36.0,22.51,100
2024-08-25 17:55:35.253019,36.0,22.51,100
2024-08-25 17:55:35.456027,36.0,22.51,100
2024-08-25 17:55:35.669987,36.0,22.51,100
2024-08-25 17:55:35.880270,36.0,22.51,100
2024-08-25 17:55:36.093150,36.0,22.51,100
2024-08-25 17:55:36.295030,36.0,22.51,100
2024-08-25 17:55:36.505937,36.0,22.51,100
2024-08-25 17:55:36.708378,36.0,22.52,100
2024-08-25 17:55:36.919947,36.0,22.52,100
2024-08-25 17:55:37.121341,36.0,22.6,100
2024-08-25 17:55:37.328035,36.0,22.57,100
2024-08-25 17:55:37.544160,36.0,22.61,100
2024-08-25 17:55:37.749073,36.0,22.59,100
2024-08-25 17:55:37.963043,36.0,22.59,100
2024-08-25 17:55:38.167881,36.0,22.63,100
2024-08-25 17:55:38.371711,36.0,22.63,100
2024-08-25 17:55:38.577852,36.0,22.63,100
2024-08-25 17:55:38.790070,36.0,22.63,100
2024-08-25 17:55:38.998477,36.0,22.63,100
2024-08-25 17:55:39.209636,36.0,22.63,100
2024-08-25 17:55:39.410406,36.0,22.64,100
2024-08-25 17:55:39.610503,36.0,22.63,100
2024-08-25 17:55:39.820170,36.0,22.63,100
2024-08-25 17:55:40.031490,36.0,22.63,100
2024-08-25 17:55:40.243211,36.0,22.65,100
2024-08-25 17:55:40.451256,36.0,22.65,100
2024-08-25 17:55:40.653004,36.0,22.69,100
2024-08-25 17:55:40.862585,36.0,22.74,100
2024-08-25 17:55:41.078924,36.0,22.71,100
2024-08-25 17:55:41.284365,36.0,22.71,100
2024-08-25 17:55:41.488812,36.0,22.74,100
2024-08-25 17:55:41.697543,36.0,22.75,100
2024-08-25 17:55:41.903976,36.0,22.75,100
2024-08-25 17:55:42.111665,36.0,22.75,100
2024-08-25 17:55:42.319518,36.0,22.75,100
2024-08-25 17:55:42.548137,36.0,22.75,100
2024-08-25 17:55:42.750998,36.0,22.8,100
2024-08-25 17:55:42.958528,36.0,22.78,100
2024-08-25 17:55:43.159715,36.0,22.81,100
2024-08-25 17:55:43.374018,36.0,22.75,100
2024-08-25 17:55:43.580677,36.0,22.8,100
2024-08-25 17:55:43.796882,36.0,22.86,100
2024-08-25 17:55:44.003372,36.0,22.83,100
2024-08-25 17:55:44.205678,36.0,22.86,100
2024-08-25 17:55:44.407268,36.0,22.86,100
2024-08-25 17:55:44.624148,36.0,22.86,100
2024-08-25 17:55:44.831420,36.0,22.86,100
2024-08-25 17:55:45.039917,36.0,22.86,100
2024-08-25 17:55:45.248444,36.0,22.86,100
2024-08-25 17:55:45.455782,36.0,22.86,100
2024-08-25 17:55:45.656653,36.0,22.86,100
2024-08-25 17:55:45.870617,36.0,22.88,100
2024-08-25 17:55:46.073415,36.0,22.87,100
2024-08-25 17:55:46.277078,36.0,22.89,100
2024-08-25 17:55:46.483418,36.0,22.97,100
2024-08-25 17:55:46.693160,36.0,22.98,100
2024-08-25 17:55:46.905901,36.0,22.98,100
2024-08-25 17:55:47.117825,36.0,22.98,100
2024-08-25 17:55:47.322157,36.0,22.98,100
